Latitude,Longitude,Value,dataDate,time,shortName
10.000,43.000,1.6622220045e-08,20200117,1200,pm10
10.000,43.750,1.7150046716e-08,20200117,1200,pm10
10.000,44.500,3.0465793444e-08,20200117,1200,pm10
11.500,43.000,4.1185471034e-08,20200117,1500,pm10
11.500,43.750,4.0793667111e-08,20200117,1500,pm10
11.500,44.500,4.2112885623e-08,20200117,1500,pm10
10.750,43.000,4.2228958108e-08,20200117,1500,pm10
10.750,43.750,3.3598553273e-08,20200117,1500,pm10
10.750,44.500,3.4948319794e-08,20200117,1500,pm10
10.000,43.000,2.5226723821e-08,20200117,1500,pm10
10.000,43.750,2.1360504476e-08,20200117,1500,pm10
10.000,44.500,3.6422539651e-08,20200117,1500,pm10
11.500,43.000,2.3862952503e-08,20200118,1200,pm10
11.500,43.750,2.4625812500e-08,20200118,1200,pm10
11.500,44.500,2.4897069295e-08,20200118,1200,pm10
10.750,43.000,2.1934710936e-08,20200118,1200,pm10
10.750,43.750,1.9876346791e-08,20200118,1200,pm10
10.750,44.500,2.0533978073e-08,20200118,1200,pm10
10.000,43.000,1.1994067073e-08,20200118,1200,pm10
10.000,43.750,1.1818637624e-08,20200118,1200,pm10
10.000,44.500,2.1278667717e-08,20200118,1200,pm10
11.500,43.000,2.5636576417e-08,20200118,1500,pm10
11.500,43.750,2.3720864384e-08,20200118,1500,pm10
11.500,44.500,2.1450413890e-08,20200118,1500,pm10
10.750,43.000,2.6382041440e-08,20200118,1500,pm10
10.750,43.750,2.0015506585e-08,20200118,1500,pm10
10.750,44.500,1.8102611854e-08,20200118,1500,pm10
10.000,43.000,1.7210830094e-08,20200118,1500,pm10
10.000,43.750,1.3657733611e-08,20200118,1500,pm10
10.000,44.500,2.4008158128e-08,20200118,1500,pm10
11.500,43.000,1.4746987409e-08,20200119,1200,pm10
11.500,43.750,1.2297544982e-08,20200119,1200,pm10
11.500,44.500,1.0921237026e-08,20200119,1200,pm10
10.750,43.000,1.1098034269e-08,20200119,1200,pm10
10.750,43.750,7.6935646742e-09,20200119,1200,pm10
10.750,44.500,6.5114746928e-09,20200119,1200,pm10
10.000,43.000,4.9979671513e-09,20200119,1200,pm10
10.000,43.750,2.4271462618e-09,20200119,1200,pm10
10.000,44.500,9.9975332457e-09,20200119,1200,pm10
11.500,43.000,1.6689429394e-08,20200119,1500,pm10
11.500,43.750,1.2647939585e-08,20200119,1500,pm10
11.500,44.500,1.0741041834e-08,20200119,1500,pm10
10.750,43.000,1.5912700491e-08,20200119,1500,pm10
10.750,43.750,9.1320249140e-09,20200119,1500,pm10
10.750,44.500,7.2098442772e-09,20200119,1500,pm10
10.000,43.000,9.1036103100e-09,20200119,1500,pm10
10.000,43.750,4.4436534452e-09,20200119,1500,pm10
10.000,44.500,1.5525898789e-08,20200119,1500,pm10
11.500,43.000,1.7563960952e-08,20200120,1200,pm10
11.500,43.750,1.6189071417e-08,20200120,1200,pm10
11.500,44.500,1.2930049920e-08,20200120,1200,pm10
10.750,43.000,1.9771660753e-08,20200120,1200,pm10
10.750,43.750,1.5227326955e-08,20200120,1200,pm10
10.750,44.500,1.1230840258e-08,20200120,1200,pm10
10.000,43.000,1.8100400290e-08,20200120,1200,pm10
10.000,43.750,1.4647253188e-08,20200120,1200,pm10
10.000,44.500,2.2399835764e-08,20200120,1200,pm10
11.500,43.000,1.7685284348e-08,20200120,1500,pm10
11.500,43.750,1.4473730658e-08,20200120,1500,pm10
11.500,44.500,1.0780890847e-08,20200120,1500,pm10
10.750,43.000,1.9988567246e-08,20200120,1500,pm10
10.750,43.750,1.3658633335e-08,20200120,1500,pm10
10.750,44.500,9.4306553677e-09,20200120,1500,pm10
10.000,43.000,1.8350480246e-08,20200120,1500,pm10
10.000,43.750,1.3279292332e-08,20200120,1500,pm10
10.000,44.500,2.5582229668e-08,20200120,1500,pm10
11.500,43.000,1.2033583019e-08,20200121,1200,pm10
11.500,43.750,3.8718859230e-09,20200121,1200,pm10
11.500,44.500,2.2164883262e-09,20200121,1200,pm10
10.750,43.000,6.5418959139e-09,20200121,1200,pm10
10.750,43.750,3.6531337955e-09,20200121,1200,pm10
10.750,44.500,2.9022659831e-09,20200121,1200,pm10
10.000,43.000,3.4915892400e-09,20200121,1200,pm10
10.000,43.750,1.3674643640e-09,20200121,1200,pm10
10.000,44.500,1.1799065724e-08,20200121,1200,pm10
11.500,43.000,1.4280780558e-08,20200121,1500,pm10
11.500,43.750,4.3426848784e-09,20200121,1500,pm10
11.500,44.500,1.9771726478e-09,20200121,1500,pm10
10.750,43.000,1.0844014131e-08,20200121,1500,pm10
10.750,43.750,4.8185522239e-09,20200121,1500,pm10
10.750,44.500,2.9406099777e-09,20200121,1500,pm10
10.000,43.000,6.7675851589e-09,20200121,1500,pm10
10.000,43.750,3.1351654606e-09,20200121,1500,pm10
10.000,44.500,1.6405289127e-08,20200121,1500,pm10
11.500,43.000,1.5495452921e-08,20200122,1200,pm10
11.500,43.750,9.3160315018e-09,20200122,1200,pm10
11.500,44.500,7.3091426245e-09,20200122,1200,pm10
10.750,43.000,1.5413563759e-08,20200122,1200,pm10
10.750,43.750,1.0915027104e-08,20200122,1200,pm10
10.750,44.500,8.2771638432e-09,20200122,1200,pm10
10.000,43.000,1.4998172482e-08,20200122,1200,pm10
10.000,43.750,1.2596927057e-08,20200122,1200,pm10
10.000,44.500,1.8158929471e-08,20200122,1200,pm10
11.500,43.000,1.4160165485e-08,20200122,1500,pm10
11.500,43.750,8.1273281438e-09,20200122,1500,pm10
11.500,44.500,6.7022956074e-09,20200122,1500,pm10
10.750,43.000,1.6991291041e-08,20200122,1500,pm10
10.750,43.750,8.5223987867e-09,20200122,1500,pm10
10.750,44.500,6.6153731382e-09,20200122,1500,pm10
10.000,43.000,1.6583263651e-08,20200122,1500,pm10
10.000,43.750,1.0916621385e-08,20200122,1500,pm10
10.000,44.500,2.0048093852e-08,20200122,1500,pm10
11.500,43.000,1.4402090187e-08,20200123,1200,pm10
11.500,43.750,1.1073264083e-08,20200123,1200,pm10
11.500,44.500,7.6757062928e-09,20200123,1200,pm10
10.750,43.000,1.1941149403e-08,20200123,1200,pm10
10.750,43.750,8.7839264751e-09,20200123,1200,pm10
10.750,44.500,5.5645950070e-09,20200123,1200,pm10
10.000,43.000,7.2790156125e-09,20200123,1200,pm10
10.000,43.750,4.7456012453e-09,20200123,1200,pm10
10.000,44.500,7.8171424889e-09,20200123,1200,pm10
11.500,43.000,1.7402669528e-08,20200123,1500,pm10
11.500,43.750,1.0238709436e-08,20200123,1500,pm10
11.500,44.500,6.2820184610e-09,20200123,1500,pm10
10.750,43.000,1.9788042316e-08,20200123,1500,pm10
10.750,43.750,9.1582244011e-09,20200123,1500,pm10
10.750,44.500,5.3535664790e-09,20200123,1500,pm10
10.000,43.000,1.4830768613e-08,20200123,1500,pm10
10.000,43.750,6.3270411133e-09,20200123,1500,pm10
10.000,44.500,1.3602951654e-08,20200123,1500,pm10
11.500,43.000,1.7656661910e-08,20200124,1200,pm10
11.500,43.750,1.6280010229e-08,20200124,1200,pm10
11.500,44.500,1.4835922713e-08,20200124,1200,pm10
10.750,43.000,2.8236868843e-08,20200124,1200,pm10
10.750,43.750,2.0212448604e-08,20200124,1200,pm10
10.750,44.500,1.6328161934e-08,20200124,1200,pm10
10.000,43.000,3.1597130246e-08,20200124,1200,pm10
10.000,43.750,2.5224670352e-08,20200124,1200,pm10
10.000,44.500,2.4704981172e-08,20200124,1200,pm10
11.500,43.000,1.8299669335e-08,20200124,1500,pm10
11.500,43.750,1.5187861635e-08,20200124,1500,pm10
